basis,scan coordinate,method,state index,spin multiplicity,spin type,energy (Hartree)
cc-pvdz,-0.09999999999999998,LDA,5,3,UNPOLARIZED,-152.69492590808798
cc-pvdz,-0.09999999999999998,LDA,5,1,UNPOLARIZED,-152.69220956755944
cc-pvdz,-0.09999999999999998,LDA,6,1,UNPOLARIZED,-152.63764632244136
cc-pvdz,-0.09999999999999998,LDA,7,1,UNPOLARIZED,-152.63617612524672
cc-pvdz,-0.09999999999999998,LDA,8,1,UNPOLARIZED,-152.61316792922912
cc-pvdz,-0.09999999999999998,LDA,6,3,UNPOLARIZED,-152.59087996265993
cc-pvdz,-0.09999999999999998,LDA,7,3,UNPOLARIZED,-152.54367303235188
cc-pvdz,-0.09999999999999998,LDA,9,1,UNPOLARIZED,-152.53851248455405
cc-pvdz,-0.09999999999999998,LDA,8,3,UNPOLARIZED,-152.53622268532237
cc-pvdz,-0.09999999999999998,LDA,9,3,UNPOLARIZED,-152.5245406635191
cc-pvdz,-0.09999999999999998,LDA,10,1,UNPOLARIZED,-152.4700478039851
cc-pvdz,-0.09999999999999998,LDA,11,1,UNPOLARIZED,-152.4658197497679
cc-pvdz,-0.09999999999999998,LDA,10,3,UNPOLARIZED,-152.46531479349142
cc-pvdz,-0.09999999999999998,LDA,11,3,UNPOLARIZED,-152.41685013477803
cc-pvdz,-0.09999999999999998,LDA,12,3,UNPOLARIZED,-152.39985752422177
cc-pvdz,-0.09999999999999998,LDA,12,1,UNPOLARIZED,-152.38924413454527
cc-pvdz,-0.09999999999999998,LDA,13,1,UNPOLARIZED,-152.32244066921794
cc-pvdz,-0.09999999999999998,LDA,13,3,UNPOLARIZED,-152.30921865849288
cc-pvdz,-0.09999999999999998,LDA,14,1,UNPOLARIZED,-152.30777895821873
cc-pvdz,-0.09999999999999998,LDA,14,3,UNPOLARIZED,-152.2881127683979
cc-pvdz,-0.09999999999999998,LDA,15,1,UNPOLARIZED,-152.28693125307962
cc-pvdz,-0.09999999999999998,LDA,15,3,UNPOLARIZED,-152.1447956797141
cc-pvdz,-0.09999999999999998,LDA,16,1,UNPOLARIZED,-152.12061484194265
cc-pvdz,-0.09999999999999998,LDA,17,1,UNPOLARIZED,-152.11995471533945
cc-pvdz,-0.09999999999999998,LDA,18,1,UNPOLARIZED,-152.0998066578043
cc-pvdz,-0.09999999999999998,LDA,19,1,UNPOLARIZED,-152.0713983516097
cc-pvdz,-0.09999999999999998,LDA,20,1,UNPOLARIZED,-152.03621229262552
cc-pvdz,0.001,LDA,1,1,UNPOLARIZED,-152.9901702749315
cc-pvdz,0.001,LDA,1,3,UNPOLARIZED,-152.97705006993434
cc-pvdz,0.001,LDA,2,1,UNPOLARIZED,-152.9264012375157
cc-pvdz,0.001,LDA,3,1,UNPOLARIZED,-152.89377034521146
cc-pvdz,0.001,LDA,2,3,UNPOLARIZED,-152.84986100994092
cc-pvdz,0.001,LDA,3,3,UNPOLARIZED,-152.83982085904904
cc-pvdz,0.001,LDA,1,5,UNPOLARIZED,-152.7257148219904
cc-pvdz,0.001,LDA,4,3,UNPOLARIZED,-152.70719601983794
cc-pvdz,0.001,LDA,4,1,UNPOLARIZED,-152.70534675821804
cc-pvdz,0.001,LDA,5,3,UNPOLARIZED,-152.69814983108768
cc-pvdz,0.001,LDA,5,1,UNPOLARIZED,-152.69558966087467
cc-pvdz,0.001,LDA,6,1,UNPOLARIZED,-152.6380186147826
cc-pvdz,0.001,LDA,7,1,UNPOLARIZED,-152.63193232828962
cc-pvdz,0.001,LDA,8,1,UNPOLARIZED,-152.6179921399967
cc-pvdz,0.001,LDA,6,3,UNPOLARIZED,-152.58815802503364
cc-pvdz,0.001,LDA,7,3,UNPOLARIZED,-152.54357013562444
cc-pvdz,0.001,LDA,8,3,UNPOLARIZED,-152.53668359046537
cc-pvdz,0.001,LDA,9,1,UNPOLARIZED,-152.5355557944599
cc-pvdz,0.001,LDA,9,3,UNPOLARIZED,-152.52789500023366
cc-pvdz,0.001,LDA,10,1,UNPOLARIZED,-152.47029413948525
cc-pvdz,0.001,LDA,11,1,UNPOLARIZED,-152.4694554016756
cc-pvdz,0.001,LDA,10,3,UNPOLARIZED,-152.4657816720104
cc-pvdz,0.001,LDA,11,3,UNPOLARIZED,-152.41432367512323
cc-pvdz,0.001,LDA,12,3,UNPOLARIZED,-152.40275990043259
cc-pvdz,0.001,LDA,12,1,UNPOLARIZED,-152.38921978295866
cc-pvdz,0.001,LDA,13,1,UNPOLARIZED,-152.32235631420895
cc-pvdz,0.001,LDA,13,3,UNPOLARIZED,-152.30543616159187
cc-pvdz,0.001,LDA,14,1,UNPOLARIZED,-152.3039662935251
cc-pvdz,0.001,LDA,14,3,UNPOLARIZED,-152.29228208124357
cc-pvdz,0.001,LDA,15,1,UNPOLARIZED,-152.2911036360385
cc-pvdz,0.001,LDA,15,3,UNPOLARIZED,-152.1448607020821
cc-pvdz,0.001,LDA,16,1,UNPOLARIZED,-152.1211013797619
cc-pvdz,0.001,LDA,17,1,UNPOLARIZED,-152.119992255525
cc-pvdz,0.001,LDA,18,1,UNPOLARIZED,-152.09976920627102
cc-pvdz,0.001,LDA,19,1,UNPOLARIZED,-152.0700061793737
cc-pvdz,0.001,LDA,20,1,UNPOLARIZED,-152.03846750437222
cc-pvdz,0.10000000000000009,LDA,1,1,UNPOLARIZED,-152.9923591018262
cc-pvdz,0.10000000000000009,LDA,1,3,UNPOLARIZED,-152.97655151634632
cc-pvdz,0.10000000000000009,LDA,2,1,UNPOLARIZED,-152.92323152077415
cc-pvdz,0.10000000000000009,LDA,3,1,UNPOLARIZED,-152.89327798843777
cc-pvdz,0.10000000000000009,LDA,2,3,UNPOLARIZED,-152.85293905179302
cc-pvdz,0.10000000000000009,LDA,3,3,UNPOLARIZED,-152.83598377118778
cc-pvdz,0.10000000000000009,LDA,1,5,UNPOLARIZED,-152.72542944693654
cc-pvdz,0.10000000000000009,LDA,4,3,UNPOLARIZED,-152.7096423455736
cc-pvdz,0.10000000000000009,LDA,4,1,UNPOLARIZED,-152.7078920543019
cc-pvdz,0.10000000000000009,LDA,5,3,UNPOLARIZED,-152.69492590808792
cc-pvdz,0.10000000000000009,LDA,5,1,UNPOLARIZED,-152.6922095675594
cc-pvdz,0.10000000000000009,LDA,6,1,UNPOLARIZED,-152.63764632244124
cc-pvdz,0.10000000000000009,LDA,7,1,UNPOLARIZED,-152.63617612524658
cc-pvdz,0.10000000000000009,LDA,8,1,UNPOLARIZED,-152.61316792922912
cc-pvdz,0.10000000000000009,LDA,6,3,UNPOLARIZED,-152.59087996265984
cc-pvdz,0.10000000000000009,LDA,7,3,UNPOLARIZED,-152.54367303235156
cc-pvdz,0.10000000000000009,LDA,9,1,UNPOLARIZED,-152.53851248455393
cc-pvdz,0.10000000000000009,LDA,8,3,UNPOLARIZED,-152.53622268532212
cc-pvdz,0.10000000000000009,LDA,9,3,UNPOLARIZED,-152.5245406635189
cc-pvdz,0.10000000000000009,LDA,10,1,UNPOLARIZED,-152.47004780398495
cc-pvdz,0.10000000000000009,LDA,11,1,UNPOLARIZED,-152.4658197497679
cc-pvdz,0.10000000000000009,LDA,10,3,UNPOLARIZED,-152.4653147934912
cc-pvdz,0.10000000000000009,LDA,11,3,UNPOLARIZED,-152.41685013477806
cc-pvdz,0.10000000000000009,LDA,12,3,UNPOLARIZED,-152.39985752422177
cc-pvdz,0.10000000000000009,LDA,12,1,UNPOLARIZED,-152.38924413454524
cc-pvdz,0.10000000000000009,LDA,13,1,UNPOLARIZED,-152.3224406692179
cc-pvdz,0.10000000000000009,LDA,13,3,UNPOLARIZED,-152.3092186584928
cc-pvdz,0.10000000000000009,LDA,14,1,UNPOLARIZED,-152.30777895821865
cc-pvdz,0.10000000000000009,LDA,14,3,UNPOLARIZED,-152.2881127683979
cc-pvdz,0.10000000000000009,LDA,15,1,UNPOLARIZED,-152.2869312530797
cc-pvdz,0.10000000000000009,LDA,15,3,UNPOLARIZED,-152.14479567971384
cc-pvdz,0.10000000000000009,LDA,16,1,UNPOLARIZED,-152.12061484194263
cc-pvdz,0.10000000000000009,LDA,17,1,UNPOLARIZED,-152.11995471533936
cc-pvdz,0.10000000000000009,LDA,18,1,UNPOLARIZED,-152.09980665780438
cc-pvdz,0.10000000000000009,LDA,19,1,UNPOLARIZED,-152.07139835160964
cc-pvdz,0.10000000000000009,LDA,20,1,UNPOLARIZED,-152.0362122926254
cc-pvdz,0.20000000000000018,LDA,1,1,UNPOLARIZED,-152.9951066047901
cc-pvdz,0.20000000000000018,LDA,1,3,UNPOLARIZED,-152.97550916582836
cc-pvdz,0.20000000000000018,LDA,2,1,UNPOLARIZED,-152.91842661377086
cc-pvdz,0.20000000000000018,LDA,3,1,UNPOLARIZED,-152.89223956937033
cc-pvdz,0.20000000000000018,LDA,2,3,UNPOLARIZED,-152.85544003455698
cc-pvdz,0.20000000000000018,LDA,3,3,UNPOLARIZED,-152.8315166407417
cc-pvdz,0.20000000000000018,LDA,1,5,UNPOLARIZED,-152.7244723133451
cc-pvdz,0.20000000000000018,LDA,4,3,UNPOLARIZED,-152.71150274255513
cc-pvdz,0.20000000000000018,LDA,4,1,UNPOLARIZED,-152.70984331752106
cc-pvdz,0.20000000000000018,LDA,5,3,UNPOLARIZED,-152.6910705122249
cc-pvdz,0.20000000000000018,LDA,5,1,UNPOLARIZED,-152.68818421134026
cc-pvdz,0.20000000000000018,LDA,6,1,UNPOLARIZED,-152.63987791847129
cc-pvdz,0.20000000000000018,LDA,7,1,UNPOLARIZED,-152.6365810340436
cc-pvdz,0.20000000000000018,LDA,8,1,UNPOLARIZED,-152.60773301177662
cc-pvdz,0.20000000000000018,LDA,6,3,UNPOLARIZED,-152.59389481682743
cc-pvdz,0.20000000000000018,LDA,7,3,UNPOLARIZED,-152.54334057470777
cc-pvdz,0.20000000000000018,LDA,9,1,UNPOLARIZED,-152.54187001471453
cc-pvdz,0.20000000000000018,LDA,8,3,UNPOLARIZED,-152.53490233225432
cc-pvdz,0.20000000000000018,LDA,9,3,UNPOLARIZED,-152.51953407649853
cc-pvdz,0.20000000000000018,LDA,10,1,UNPOLARIZED,-152.4691263531293
cc-pvdz,0.20000000000000018,LDA,10,3,UNPOLARIZED,-152.46412353837505
cc-pvdz,0.20000000000000018,LDA,11,1,UNPOLARIZED,-152.46043344371603
cc-pvdz,0.20000000000000018,LDA,11,3,UNPOLARIZED,-152.41865576431834
cc-pvdz,0.20000000000000018,LDA,12,3,UNPOLARIZED,-152.39618946224968
cc-pvdz,0.20000000000000018,LDA,12,1,UNPOLARIZED,-152.3887123301236
cc-pvdz,0.20000000000000018,LDA,13,1,UNPOLARIZED,-152.3219782657995
cc-pvdz,0.20000000000000018,LDA,13,3,UNPOLARIZED,-152.3122835677712
cc-pvdz,0.20000000000000018,LDA,14,1,UNPOLARIZED,-152.31087592120653
cc-pvdz,0.20000000000000018,LDA,14,3,UNPOLARIZED,-152.28316442934
cc-pvdz,0.20000000000000018,LDA,15,1,UNPOLARIZED,-152.28197968784113
cc-pvdz,0.20000000000000018,LDA,15,3,UNPOLARIZED,-152.14391671636824
cc-pvdz,0.20000000000000018,LDA,16,1,UNPOLARIZED,-152.12046607512966
cc-pvdz,0.20000000000000018,LDA,17,1,UNPOLARIZED,-152.11801309842465
cc-pvdz,0.20000000000000018,LDA,18,1,UNPOLARIZED,-152.0990606703737
cc-pvdz,0.20000000000000018,LDA,19,1,UNPOLARIZED,-152.07220527609672
cc-pvdz,0.20000000000000018,LDA,20,1,UNPOLARIZED,-152.03265219814733
cc-pvdz,0.30000000000000004,LDA,1,1,UNPOLARIZED,-152.99811079979568
cc-pvdz,0.30000000000000004,LDA,1,3,UNPOLARIZED,-152.97393107413322
cc-pvdz,0.30000000000000004,LDA,2,1,UNPOLARIZED,-152.91230471834388
cc-pvdz,0.30000000000000004,LDA,3,1,UNPOLARIZED,-152.89066304645763
cc-pvdz,0.30000000000000004,LDA,2,3,UNPOLARIZED,-152.85733624298513
cc-pvdz,0.30000000000000004,LDA,3,3,UNPOLARIZED,-152.82646033078314
cc-pvdz,0.30000000000000004,LDA,1,5,UNPOLARIZED,-152.7228486817343
cc-pvdz,0.30000000000000004,LDA,4,3,UNPOLARIZED,-152.71275598513012
cc-pvdz,0.30000000000000004,LDA,4,1,UNPOLARIZED,-152.7111786649775
cc-pvdz,0.30000000000000004,LDA,5,3,UNPOLARIZED,-152.68661837910696
cc-pvdz,0.30000000000000004,LDA,5,1,UNPOLARIZED,-152.68354932710454
cc-pvdz,0.30000000000000004,LDA,6,1,UNPOLARIZED,-152.64299847371674
cc-pvdz,0.30000000000000004,LDA,7,1,UNPOLARIZED,-152.6348285815244
cc-pvdz,0.30000000000000004,LDA,8,1,UNPOLARIZED,-152.6017381345165
cc-pvdz,0.30000000000000004,LDA,6,3,UNPOLARIZED,-152.59690711425077
cc-pvdz,0.30000000000000004,LDA,9,1,UNPOLARIZED,-152.54530428293512
cc-pvdz,0.30000000000000004,LDA,7,3,UNPOLARIZED,-152.54250748871416
cc-pvdz,0.30000000000000004,LDA,8,3,UNPOLARIZED,-152.53279645075693
cc-pvdz,0.30000000000000004,LDA,9,3,UNPOLARIZED,-152.5131819978095
cc-pvdz,0.30000000000000004,LDA,10,1,UNPOLARIZED,-152.46753519953103
cc-pvdz,0.30000000000000004,LDA,10,3,UNPOLARIZED,-152.4622148680935
cc-pvdz,0.30000000000000004,LDA,11,1,UNPOLARIZED,-152.4536324549007
cc-pvdz,0.30000000000000004,LDA,11,3,UNPOLARIZED,-152.41971868416528
cc-pvdz,0.30000000000000004,LDA,12,3,UNPOLARIZED,-152.39178585921323
cc-pvdz,0.30000000000000004,LDA,12,1,UNPOLARIZED,-152.38762408521777
cc-pvdz,0.30000000000000004,LDA,13,1,UNPOLARIZED,-152.3209710207678
cc-pvdz,0.30000000000000004,LDA,13,3,UNPOLARIZED,-152.31459497448395
cc-pvdz,0.30000000000000004,LDA,14,1,UNPOLARIZED,-152.3132211176431
cc-pvdz,0.30000000000000004,LDA,14,3,UNPOLARIZED,-152.2774805522835
cc-pvdz,0.30000000000000004,LDA,15,1,UNPOLARIZED,-152.27629240992712
cc-pvdz,0.30000000000000004,LDA,15,3,UNPOLARIZED,-152.142226187691
cc-pvdz,0.30000000000000004,LDA,16,1,UNPOLARIZED,-152.11954097396028
cc-pvdz,0.30000000000000004,LDA,17,1,UNPOLARIZED,-152.11529136080486
cc-pvdz,0.30000000000000004,LDA,18,1,UNPOLARIZED,-152.09753265981072
cc-pvdz,0.30000000000000004,LDA,19,1,UNPOLARIZED,-152.07230552013408
cc-pvdz,0.30000000000000004,LDA,20,1,UNPOLARIZED,-152.02792272978195
cc-pvdz,0.40000000000000013,LDA,1,1,UNPOLARIZED,-153.00114754117314
cc-pvdz,0.40000000000000013,LDA,1,3,UNPOLARIZED,-152.97182137601087
cc-pvdz,0.40000000000000013,LDA,2,1,UNPOLARIZED,-152.90509847472507
cc-pvdz,0.40000000000000013,LDA,3,1,UNPOLARIZED,-152.88855255637534
cc-pvdz,0.40000000000000013,LDA,2,3,UNPOLARIZED,-152.8586325025658
cc-pvdz,0.40000000000000013,LDA,3,3,UNPOLARIZED,-152.8208182856671
cc-pvdz,0.40000000000000013,LDA,1,5,UNPOLARIZED,-152.72056263142557
cc-pvdz,0.40000000000000013,LDA,4,3,UNPOLARIZED,-152.71340701890972
cc-pvdz,0.40000000000000013,LDA,4,1,UNPOLARIZED,-152.71190341580578
cc-pvdz,0.40000000000000013,LDA,5,3,UNPOLARIZED,-152.68157309684958
cc-pvdz,0.40000000000000013,LDA,5,1,UNPOLARIZED,-152.6783079467599
cc-pvdz,0.40000000000000013,LDA,6,1,UNPOLARIZED,-152.64554272796374
cc-pvdz,0.40000000000000013,LDA,7,1,UNPOLARIZED,-152.6323928081804
cc-pvdz,0.40000000000000013,LDA,6,3,UNPOLARIZED,-152.5997177408916
cc-pvdz,0.40000000000000013,LDA,8,1,UNPOLARIZED,-152.59518652304848
cc-pvdz,0.40000000000000013,LDA,9,1,UNPOLARIZED,-152.54859519285438
cc-pvdz,0.40000000000000013,LDA,7,3,UNPOLARIZED,-152.54112502484554
cc-pvdz,0.40000000000000013,LDA,8,3,UNPOLARIZED,-152.52996211186684
cc-pvdz,0.40000000000000013,LDA,9,3,UNPOLARIZED,-152.50569190184262
cc-pvdz,0.40000000000000013,LDA,10,1,UNPOLARIZED,-152.46527910979444
cc-pvdz,0.40000000000000013,LDA,10,3,UNPOLARIZED,-152.45959287377613
cc-pvdz,0.40000000000000013,LDA,11,1,UNPOLARIZED,-152.44564531921407
cc-pvdz,0.40000000000000013,LDA,11,3,UNPOLARIZED,-152.42004464690572
cc-pvdz,0.40000000000000013,LDA,12,3,UNPOLARIZED,-152.38664955439654
cc-pvdz,0.40000000000000013,LDA,12,1,UNPOLARIZED,-152.38597991190292
cc-pvdz,0.40000000000000013,LDA,13,1,UNPOLARIZED,-152.31942230741808
cc-pvdz,0.40000000000000013,LDA,13,3,UNPOLARIZED,-152.31615717510226
cc-pvdz,0.40000000000000013,LDA,14,1,UNPOLARIZED,-152.31481899769793
cc-pvdz,0.40000000000000013,LDA,14,3,UNPOLARIZED,-152.27106446675094
cc-pvdz,0.40000000000000013,LDA,15,1,UNPOLARIZED,-152.26987270900418
cc-pvdz,0.40000000000000013,LDA,15,3,UNPOLARIZED,-152.13972814850075
cc-pvdz,0.40000000000000013,LDA,16,1,UNPOLARIZED,-152.1178430857947
cc-pvdz,0.40000000000000013,LDA,17,1,UNPOLARIZED,-152.1117950796369
cc-pvdz,0.40000000000000013,LDA,18,1,UNPOLARIZED,-152.09522659266094
cc-pvdz,0.40000000000000013,LDA,19,1,UNPOLARIZED,-152.07162791114763
cc-pvdz,0.40000000000000013,LDA,20,1,UNPOLARIZED,-152.02210732434926
cc-pvdz,0.5,LDA,1,1,UNPOLARIZED,-153.00405612085305
cc-pvdz,0.5,LDA,1,3,UNPOLARIZED,-152.96918261436696
cc-pvdz,0.5,LDA,2,1,UNPOLARIZED,-152.8969739105325
cc-pvdz,0.5,LDA,3,1,UNPOLARIZED,-152.8859106695017
cc-pvdz,0.5,LDA,2,3,UNPOLARIZED,-152.8593320311882
cc-pvdz,0.5,LDA,3,3,UNPOLARIZED,-152.81459231914215
cc-pvdz,0.5,LDA,1,5,UNPOLARIZED,-152.71761658358875
cc-pvdz,0.5,LDA,4,3,UNPOLARIZED,-152.71345917944998
cc-pvdz,0.5,LDA,4,1,UNPOLARIZED,-152.71202126593244
cc-pvdz,0.5,LDA,5,3,UNPOLARIZED,-152.67593666674153
cc-pvdz,0.5,LDA,5,1,UNPOLARIZED,-152.6724614735878
cc-pvdz,0.5,LDA,6,1,UNPOLARIZED,-152.64751398063157
cc-pvdz,0.5,LDA,7,1,UNPOLARIZED,-152.62927586909984
cc-pvdz,0.5,LDA,6,3,UNPOLARIZED,-152.60218980131035
cc-pvdz,0.5,LDA,8,1,UNPOLARIZED,-152.58807979877957
cc-pvdz,0.5,LDA,9,1,UNPOLARIZED,-152.55159098051976
cc-pvdz,0.5,LDA,7,3,UNPOLARIZED,-152.53916071055437
cc-pvdz,0.5,LDA,8,3,UNPOLARIZED,-152.52643690225054
cc-pvdz,0.5,LDA,9,3,UNPOLARIZED,-152.4972057112623
cc-pvdz,0.5,LDA,10,1,UNPOLARIZED,-152.46236132026468
cc-pvdz,0.5,LDA,10,3,UNPOLARIZED,-152.45625989141985
cc-pvdz,0.5,LDA,11,1,UNPOLARIZED,-152.43662892251132
cc-pvdz,0.5,LDA,11,3,UNPOLARIZED,-152.4196377708794
cc-pvdz,0.5,LDA,12,1,UNPOLARIZED,-152.38377814068625
cc-pvdz,0.5,LDA,12,3,UNPOLARIZED,-152.38078170047447
cc-pvdz,0.5,LDA,13,1,UNPOLARIZED,-152.31733330278323
cc-pvdz,0.5,LDA,13,3,UNPOLARIZED,-152.31697266759718
cc-pvdz,0.5,LDA,14,1,UNPOLARIZED,-152.31567221718947
cc-pvdz,0.5,LDA,14,3,UNPOLARIZED,-152.2639177627196
cc-pvdz,0.5,LDA,15,1,UNPOLARIZED,-152.26272214504579
cc-pvdz,0.5,LDA,15,3,UNPOLARIZED,-152.13642490548517
cc-pvdz,0.5,LDA,16,1,UNPOLARIZED,-152.11537428925695
cc-pvdz,0.5,LDA,17,1,UNPOLARIZED,-152.1075282235773
cc-pvdz,0.5,LDA,18,1,UNPOLARIZED,-152.09214467099852
cc-pvdz,0.5,LDA,19,1,UNPOLARIZED,-152.07012571145907
cc-pvdz,0.5,LDA,20,1,UNPOLARIZED,-152.01526242058205
cc-pvdz,0.6000000000000001,LDA,1,1,UNPOLARIZED,-153.00672524718834
cc-pvdz,0.6000000000000001,LDA,1,3,UNPOLARIZED,-152.96601576032828
cc-pvdz,0.6000000000000001,LDA,2,1,UNPOLARIZED,-152.8880445016323
cc-pvdz,0.6000000000000001,LDA,3,1,UNPOLARIZED,-152.88273841059944
cc-pvdz,0.6000000000000001,LDA,2,3,UNPOLARIZED,-152.8594364600276
cc-pvdz,0.6000000000000001,LDA,3,3,UNPOLARIZED,-152.80778263263502
cc-pvdz,0.6000000000000001,LDA,1,5,UNPOLARIZED,-152.71401132275585
cc-pvdz,0.6000000000000001,LDA,4,3,UNPOLARIZED,-152.71291421251195
cc-pvdz,0.6000000000000001,LDA,4,1,UNPOLARIZED,-152.71153431089846
cc-pvdz,0.6000000000000001,LDA,5,3,UNPOLARIZED,-152.66970952638815
cc-pvdz,0.6000000000000001,LDA,5,1,UNPOLARIZED,-152.66600970131347
cc-pvdz,0.6000000000000001,LDA,6,1,UNPOLARIZED,-152.64891391348044
cc-pvdz,0.6000000000000001,LDA,7,1,UNPOLARIZED,-152.62547825392198
cc-pvdz,0.6000000000000001,LDA,6,3,UNPOLARIZED,-152.6042306889813
cc-pvdz,0.6000000000000001,LDA,8,1,UNPOLARIZED,-152.58041800837836
cc-pvdz,0.6000000000000001,LDA,9,1,UNPOLARIZED,-152.55418887866156
cc-pvdz,0.6000000000000001,LDA,7,3,UNPOLARIZED,-152.5365933207868
cc-pvdz,0.6000000000000001,LDA,8,3,UNPOLARIZED,-152.5222439807875
cc-pvdz,0.6000000000000001,LDA,9,3,UNPOLARIZED,-152.4878177698754
cc-pvdz,0.6000000000000001,LDA,10,1,UNPOLARIZED,-152.45878356781876
cc-pvdz,0.6000000000000001,LDA,10,3,UNPOLARIZED,-152.45221653925552
cc-pvdz,0.6000000000000001,LDA,11,1,UNPOLARIZED,-152.42668787958343
cc-pvdz,0.6000000000000001,LDA,11,3,UNPOLARIZED,-152.4185005698068
cc-pvdz,0.6000000000000001,LDA,12,1,UNPOLARIZED,-152.38101500066466
cc-pvdz,0.6000000000000001,LDA,12,3,UNPOLARIZED,-152.3741817818815
cc-pvdz,0.6000000000000001,LDA,13,3,UNPOLARIZED,-152.31704216767733
cc-pvdz,0.6000000000000001,LDA,13,1,UNPOLARIZED,-152.315781651346
cc-pvdz,0.6000000000000001,LDA,14,1,UNPOLARIZED,-152.31470296567744
cc-pvdz,0.6000000000000001,LDA,14,3,UNPOLARIZED,-152.25604031611024
cc-pvdz,0.6000000000000001,LDA,15,1,UNPOLARIZED,-152.2548405743422
cc-pvdz,0.6000000000000001,LDA,15,3,UNPOLARIZED,-152.1323170404194
cc-pvdz,0.6000000000000001,LDA,16,1,UNPOLARIZED,-152.11213481165194
cc-pvdz,0.6000000000000001,LDA,17,1,UNPOLARIZED,-152.10249317712396
cc-pvdz,0.6000000000000001,LDA,18,1,UNPOLARIZED,-152.0882873543879
cc-pvdz,0.6000000000000001,LDA,19,1,UNPOLARIZED,-152.0677683261149
cc-pvdz,0.6000000000000001,LDA,20,1,UNPOLARIZED,-152.00742577260056
cc-pvdz,0.7000000000000002,LDA,1,1,UNPOLARIZED,-153.00907780711245
cc-pvdz,0.7000000000000002,LDA,1,3,UNPOLARIZED,-152.96232022956792
cc-pvdz,0.7000000000000002,LDA,2,1,UNPOLARIZED,-152.879035275885
cc-pvdz,0.7000000000000002,LDA,3,1,UNPOLARIZED,-152.87838644213105
cc-pvdz,0.7000000000000002,LDA,2,3,UNPOLARIZED,-152.85894585068945
cc-pvdz,0.7000000000000002,LDA,3,3,UNPOLARIZED,-152.80038782980523
cc-pvdz,0.7000000000000002,LDA,4,3,UNPOLARIZED,-152.7117722909559
cc-pvdz,0.7000000000000002,LDA,4,1,UNPOLARIZED,-152.71044306503572
cc-pvdz,0.7000000000000002,LDA,1,5,UNPOLARIZED,-152.70974601475353
cc-pvdz,0.7000000000000002,LDA,5,3,UNPOLARIZED,-152.66289056919103
cc-pvdz,0.7000000000000002,LDA,5,1,UNPOLARIZED,-152.65895082954816
cc-pvdz,0.7000000000000002,LDA,6,1,UNPOLARIZED,-152.64974260728832
cc-pvdz,0.7000000000000002,LDA,7,1,UNPOLARIZED,-152.62099880617072
cc-pvdz,0.7000000000000002,LDA,6,3,UNPOLARIZED,-152.6057769240498
cc-pvdz,0.7000000000000002,LDA,8,1,UNPOLARIZED,-152.57219965068677
cc-pvdz,0.7000000000000002,LDA,9,1,UNPOLARIZED,-152.5563185048754
cc-pvdz,0.7000000000000002,LDA,7,3,UNPOLARIZED,-152.53340805844692
cc-pvdz,0.7000000000000002,LDA,8,3,UNPOLARIZED,-152.51739691729952
cc-pvdz,0.7000000000000002,LDA,9,3,UNPOLARIZED,-152.47759004089522
cc-pvdz,0.7000000000000002,LDA,10,1,UNPOLARIZED,-152.45454611881448
cc-pvdz,0.7000000000000002,LDA,10,3,UNPOLARIZED,-152.4474617523281
cc-pvdz,0.7000000000000002,LDA,11,3,UNPOLARIZED,-152.41663397922386
cc-pvdz,0.7000000000000002,LDA,11,1,UNPOLARIZED,-152.41589118211627
cc-pvdz,0.7000000000000002,LDA,12,1,UNPOLARIZED,-152.37768469886623
cc-pvdz,0.7000000000000002,LDA,12,3,UNPOLARIZED,-152.36684762986826
cc-pvdz,0.7000000000000002,LDA,13,3,UNPOLARIZED,-152.31636462127565
cc-pvdz,0.7000000000000002,LDA,13,1,UNPOLARIZED,-152.3151464044701
cc-pvdz,0.7000000000000002,LDA,14,1,UNPOLARIZED,-152.31152802100704
cc-pvdz,0.7000000000000002,LDA,14,3,UNPOLARIZED,-152.24743031041683
cc-pvdz,0.7000000000000002,LDA,15,1,UNPOLARIZED,-152.24622617164283
cc-pvdz,0.7000000000000002,LDA,15,3,UNPOLARIZED,-152.1274034299674
cc-pvdz,0.7000000000000002,LDA,16,1,UNPOLARIZED,-152.1081232428278
cc-pvdz,0.7000000000000002,LDA,17,1,UNPOLARIZED,-152.09669076092916
cc-pvdz,0.7000000000000002,LDA,18,1,UNPOLARIZED,-152.0836533782288
cc-pvdz,0.7000000000000002,LDA,19,1,UNPOLARIZED,-152.0645354396838
cc-pvdz,0.7000000000000002,LDA,20,1,UNPOLARIZED,-151.99862231310613
cc-pvdz,0.8,LDA,1,1,UNPOLARIZED,-153.01105920096
cc-pvdz,0.8,LDA,1,3,UNPOLARIZED,-152.95809389523032
cc-pvdz,0.8,LDA,2,1,UNPOLARIZED,-152.87479924683277
cc-pvdz,0.8,LDA,3,1,UNPOLARIZED,-152.86805033482096
cc-pvdz,0.8,LDA,2,3,UNPOLARIZED,-152.85785870896024
cc-pvdz,0.8,LDA,3,3,UNPOLARIZED,-152.79240492773417
cc-pvdz,0.8,LDA,4,3,UNPOLARIZED,-152.71003202858427
cc-pvdz,0.8,LDA,4,1,UNPOLARIZED,-152.70874647735752
cc-pvdz,0.8,LDA,1,5,UNPOLARIZED,-152.70481822140664
cc-pvdz,0.8,LDA,5,3,UNPOLARIZED,-152.65547716044486
cc-pvdz,0.8,LDA,5,1,UNPOLARIZED,-152.6512814759684
